id,site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,ref_type,ref_type2,ref_title,ref_address,ref_author,ref_journal,doi,ref_institution,ref_institution2,ref_web,ref_year,ref_original
3764,Withem Island,WITH,48.1,-59.138,-62.235,chinstrap penguin,NA,NA,1984,1984,20000,4,nests,ground,Book,NA,Untersuchungen an v&ouml;geln und robben auf King George Island: (South Shetland Islands Antarktis),Berlin Germany,"Hans-Ulrich Peter ""Martin Kaiser"" ""Axel Gebauer"" </sub>publisher",NA,NA,Nationalkomitee f&uuml;r Geod&auml;sie und Geophysik bei der Akad.\ der Wiss.\ der DDR </sub>series,Geod&auml;tische und Geophysikalische Ver&ouml;ffentlichungen: 1,NA,1988,"</sub>address [1] ""Berlin  Germany""  </sub>author [1] ""Hans-Ulrich Peter"" ""Martin Kaiser""     ""Axel Gebauer""       </sub>publisher [1] ""Nationalkomitee f&uuml;r Geod&auml;sie und Geophysik bei der Akad.\ der Wiss.\ der DDR""  </sub>series [1] ""Geod&auml;tische und Geophysikalische Ver&ouml;ffentlichungen: 1""  </sub>title [1] ""{Untersuchungen an v&ouml;geln und robben auf King George Island: (South Shetland Islands  Antarktis)}""  </sub>volume [1] ""14""  </sub>year [1] ""1988""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""peter1988untersuchungen"" attr( ""dateobj"") [1] ""1988-01-01 CST"""
3765,Withem Island,WITH,48.1,-59.138,-62.235,chinstrap penguin,1,2,1987,1986,NA,NA,nests,offshore vessel,article,NA,Surveys of breeding Chinstrap penguins in the South Shetland Island Antarctica,NA,"W. D. Shuford ""Larry B. Spear""",British Antarctic Survey Bulletin,NA,NA,NA,NA,1988,"</sub>author [1] ""W. D. Shuford""  ""Larry B. Spear""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""19--30""  </sub>title [1] ""{Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica}""  </sub>volume [1] ""81""  </sub>year [1] ""1988""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""shuford1988surveys"" attr( ""dateobj"") [1] ""1988-01-01 CST"""
3766,Withem Island,WITH,48.1,-59.138,-62.235,chinstrap penguin,9,1,2014,2013,10000,5,nests,vhr,article,NA,A global population assessment of the chinstrap penguin (Pygoscelis antarctica),NA,"Noah Strycker ""Michael Wethington"" ""Alex Borowicz"" ""Steve Forrest"" ""Chandi Witharana"" ""Tom Hart"" [7] ""Heather J. Lynch""",Scientific Reports,10.1038/s41598-020-76479-3,NA,NA,https://doi.org/10.1038/s41598-020-76479-3,2020,"</sub>author [1] ""Noah Strycker""      ""Michael Wethington"" ""Alex Borowicz""      ""Steve Forrest""      ""Chandi Witharana""   ""Tom Hart""           [7] ""Heather J. Lynch""    </sub>doi [1] ""10.1038/s41598-020-76479-3""  </sub>journal [1] ""Scientific Reports""  </sub>number [1] ""1""  </sub>pages [1] ""1--11""  </sub>title [1] ""{A global population assessment of the chinstrap penguin .\emph{Pygoscelis antarctica}})""  </sub>volume [1] ""10""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.1038/s41598-020-76479-3""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020a-global"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
3767,Withem Island,WITH,48.1,-59.138,-62.235,chinstrap penguin,NA,NA,2016,2016,9483,1,adults,uav,article,NA,Using fixed-wing UAV for detecting and mapping the distribution and abundance of penguins on the South Shetlands Islands Antarctica,NA,"Christian Pfeifer ""Andres Barbosa""  ""Osama Mustafa""  ""Hans-Ulrich Peter"" ""Marie-Charlott R&uuml;mmler"" [6] ""Alexander Brenning""",Drones,10.3390/drones3020039,NA,NA,https://doi.org/10.3390/drones3020039,2019,"</sub>author [1] ""Christian Pfeifer""      ""Andr&eacute;s Barbosa""         ""Osama Mustafa""          ""Hans-Ulrich Peter""      ""Marie-Charlott R&uuml;mmler"" [6] ""Alexander Brenning""      </sub>doi [1] ""10.3390/drones3020039""  </sub>journal [1] ""Drones""  </sub>number [1] ""2""  </sub>pages [1] ""39""  </sub>title [1] ""{Using fixed-wing UAV for detecting and mapping the distribution and abundance of penguins on the South Shetlands Islands  Antarctica}""  </sub>volume [1] ""3""  </sub>year [1] ""2019""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.3390/drones3020039""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""pfeifer2019using"" attr( ""dateobj"") [1] ""2019-01-01 CST"""
3768,Wood Island,WOOI,48.1,-60.304,-62.484,chinstrap penguin,2,2,1987,1986,5500,3,adults,offshore vessel,article,NA,Surveys of breeding Chinstrap penguins in the South Shetland Island Antarctica,NA,"W. D. Shuford ""Larry B. Spear""",British Antarctic Survey Bulletin,NA,NA,NA,NA,1988,"</sub>author [1] ""W. D. Shuford""  ""Larry B. Spear""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""19--30""  </sub>title [1] ""{Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica}""  </sub>volume [1] ""81""  </sub>year [1] ""1988""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""shuford1988surveys"" attr( ""dateobj"") [1] ""1988-01-01 CST"""
3769,Wood Island,WOOI,48.1,-60.304,-62.484,chinstrap penguin,29,12,2013,2013,4000,5,nests,vhr,article,NA,A global population assessment of the chinstrap penguin (Pygoscelis antarctica),NA,"Noah Strycker ""Michael Wethington"" ""Alex Borowicz"" ""Steve Forrest"" ""Chandi Witharana"" ""Tom Hart"" [7] ""Heather J. Lynch""",Scientific Reports,10.1038/s41598-020-76479-3,NA,NA,https://doi.org/10.1038/s41598-020-76479-3,2020,"</sub>author [1] ""Noah Strycker""      ""Michael Wethington"" ""Alex Borowicz""      ""Steve Forrest""      ""Chandi Witharana""   ""Tom Hart""           [7] ""Heather J. Lynch""    </sub>doi [1] ""10.1038/s41598-020-76479-3""  </sub>journal [1] ""Scientific Reports""  </sub>number [1] ""1""  </sub>pages [1] ""1--11""  </sub>title [1] ""{A global population assessment of the chinstrap penguin .\emph{Pygoscelis antarctica}})""  </sub>volume [1] ""10""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.1038/s41598-020-76479-3""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020a-global"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
3770,Worlds End,WORL,48.1,-58.037,-61.838,chinstrap penguin,NA,NA,1980,1980,216,2,nests,ground,article,NA,Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981),NA,Bolesław JABŁOŃSKI,Polish Polar Research,NA,NA,NA,NA,1984,"</sub>author [1] ""Boles&lstrok;aw Jab&lstrok;oński""  </sub>journal [1] ""Polish Polar Research""  </sub>number [1] ""1--2""  </sub>pages [1] ""17--30""  </sub>title [1] ""{Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*)}""  </sub>volume [1] ""5""  </sub>year [1] ""1984""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""jablonski1984distributionking"" attr( ""dateobj"") [1] ""1984-01-01 CST"""
3771,Watson Peninsula (east coast),WPEC,48.2,-44.544,-60.676,adelie penguin,NA,NA,1983,1983,985,3,nests,ground,article,NA,Birds at Laurie Island South Orkney Islands Antarctica: Breeding species and their distribution,NA,"Nestor R. Coria ""Diego Montalti"" ""Emilce F. Rombol&aacute;"" ""Maria Mercedes Santos"" ""M. I. Garcia Beto&ntilde;o"" [6] ""Mariana A. Ju&aacute;res""",Marine Ornithology,NA,NA,NA,http://marineornithology.org/PDF/39_2/39_2_207-213.pdf,2011,"</sub>author [1] ""N&eacute;stor R. Coria""       ""Diego Montalti""        ""Emilce F. Rombol&aacute;""     ""Mar&iacute;a Mercedes Santos"" ""M. I. Garcia Beto&ntilde;o""   [6] ""Mariana A. Ju&aacute;res""      </sub>journal [1] ""Marine Ornithology""  </sub>number [1] ""2""  </sub>pages [1] ""207--213""  </sub>title [1] ""{Birds at Laurie Island  South Orkney Islands  Antarctica: Breeding species and their distribution}""  </sub>volume [1] ""39""  </sub>year [1] ""2011""  </sub>`bdsk-url-1` [1] ""http://marineornithology.org/PDF/39_2/39_2_207-213.pdf""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""coria2011laurie"" attr( ""dateobj"") [1] ""2011-01-01 CST"""
3772,Watson Peninsula (east coast),WPEC,48.2,-44.544,-60.676,adelie penguin,NA,NA,1993,1993,462,1,nests,ground,article,NA,Birds at Laurie Island South Orkney Islands Antarctica: Breeding species and their distribution,NA,"Nestor R. Coria ""Diego Montalti"" ""Emilce F. Rombol&aacute;"" ""Maria Mercedes Santos"" ""M. I. Garcia Beto&ntilde;o"" [6] ""Mariana A. Ju&aacute;res""",Marine Ornithology,NA,NA,NA,http://marineornithology.org/PDF/39_2/39_2_207-213.pdf,2011,"</sub>author [1] ""N&eacute;stor R. Coria""       ""Diego Montalti""        ""Emilce F. Rombol&aacute;""     ""Mar&iacute;a Mercedes Santos"" ""M. I. Garcia Beto&ntilde;o""   [6] ""Mariana A. Ju&aacute;res""      </sub>journal [1] ""Marine Ornithology""  </sub>number [1] ""2""  </sub>pages [1] ""207--213""  </sub>title [1] ""{Birds at Laurie Island  South Orkney Islands  Antarctica: Breeding species and their distribution}""  </sub>volume [1] ""39""  </sub>year [1] ""2011""  </sub>`bdsk-url-1` [1] ""http://marineornithology.org/PDF/39_2/39_2_207-213.pdf""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""coria2011laurie"" attr( ""dateobj"") [1] ""2011-01-01 CST"""
3773,Watson Peninsula (east coast),WPEC,48.2,-44.544,-60.676,adelie penguin,NA,NA,1994,1994,462,1,nests,NA,article,NA,The status and trends of Antarctic and sub-Antarctic seabirds,NA,"Eric J. Woehler ""J. P. Croxall""",Marine Ornithology,NA,NA,NA,http://www.marineornithology.org/PDF/25/25_8.pdf,1997,"</sub>author [1] ""Eric J. Woehler"" ""J. P. Croxall""    </sub>journal [1] ""Marine Ornithology""  </sub>number [1] ""1""  </sub>pages [1] ""43--66""  </sub>title [1] ""{The status and trends of Antarctic and sub-Antarctic seabirds}""  </sub>volume [1] ""25""  </sub>year [1] ""1997""  </sub>`bdsk-url-1` [1] ""http://www.marineornithology.org/PDF/25/25_8.pdf""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""woehler1997status"" attr( ""dateobj"") [1] ""1997-01-01 CST"""
3774,Watson Peninsula (east coast),WPEC,48.2,-44.544,-60.676,adelie penguin,NA,NA,2004,2004,392,1,nests,ground,article,NA,Birds at Laurie Island South Orkney Islands Antarctica: Breeding species and their distribution,NA,"Nestor R. Coria ""Diego Montalti"" ""Emilce F. Rombol&aacute;"" ""Maria Mercedes Santos"" ""M. I. Garcia Beto&ntilde;o"" [6] ""Mariana A. Ju&aacute;res""",Marine Ornithology,NA,NA,NA,http://marineornithology.org/PDF/39_2/39_2_207-213.pdf,2011,"</sub>author [1] ""N&eacute;stor R. Coria""       ""Diego Montalti""        ""Emilce F. Rombol&aacute;""     ""Mar&iacute;a Mercedes Santos"" ""M. I. Garcia Beto&ntilde;o""   [6] ""Mariana A. Ju&aacute;res""      </sub>journal [1] ""Marine Ornithology""  </sub>number [1] ""2""  </sub>pages [1] ""207--213""  </sub>title [1] ""{Birds at Laurie Island  South Orkney Islands  Antarctica: Breeding species and their distribution}""  </sub>volume [1] ""39""  </sub>year [1] ""2011""  </sub>`bdsk-url-1` [1] ""http://marineornithology.org/PDF/39_2/39_2_207-213.pdf""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""coria2011laurie"" attr( ""dateobj"") [1] ""2011-01-01 CST"""
3775,Watson Peninsula (east coast),WPEC,48.2,-44.544,-60.676,adelie penguin,25,2,2011,2010,4653,5,nests,vhr,article,NA,First global census of the Adélie Penguin,NA,"Heather J. Lynch ""Michelle A. LaRue""",The Auk,10.1642/AUK-14-31.1,NA,NA,http://dx.doi.org/10.1642/AUK-14-31.1,2014,"</sub>author [1] ""Heather J. Lynch""  ""Michelle A. LaRue""  </sub>doi [1] ""10.1642/AUK-14-31.1""  </sub>journal [1] ""The Auk""  </sub>number [1] ""4""  </sub>pages [1] ""457--466""  </sub>title [1] ""{First global census of the Ad&eacute;lie Penguin}""  </sub>volume [1] ""131""  </sub>year [1] ""2014""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1642/AUK-14-31.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2014global"" attr( ""dateobj"") [1] ""2014-01-01 CST"""
3776,Watson Peninsula (east coast),WPEC,48.2,-44.544,-60.676,chinstrap penguin,28,12,1983,1983,11250,4,nests,ground,article,NA,A survey of penguin breeding populations at the South Orkey Islands,NA,"Sally Poncet ""J&eacute;r&ocirc;me Poncet""",British Antarctic Survey Bulletin,NA,NA,NA,NA,1985,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""71--81""  </sub>title [1] ""{A survey of penguin breeding populations at the South Orkey Islands}""  </sub>volume [1] ""68""  </sub>year [1] ""1985""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1985survey"" attr( ""dateobj"") [1] ""1985-01-01 CST"""
3777,Watson Peninsula (east coast),WPEC,48.2,-44.544,-60.676,gentoo penguin,28,12,1983,1983,28,1,nests,ground,article,NA,A survey of penguin breeding populations at the South Orkey Islands,NA,"Sally Poncet ""J&eacute;r&ocirc;me Poncet""",British Antarctic Survey Bulletin,NA,NA,NA,NA,1985,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""71--81""  </sub>title [1] ""{A survey of penguin breeding populations at the South Orkey Islands}""  </sub>volume [1] ""68""  </sub>year [1] ""1985""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1985survey"" attr( ""dateobj"") [1] ""1985-01-01 CST"""
3778,Watson Peninsula (east coast),WPEC,48.2,-44.544,-60.676,gentoo penguin,NA,NA,1994,1994,10,1,nests,ground,article,NA,The status and trends of Antarctic and sub-Antarctic seabirds,NA,"Eric J. Woehler ""J. P. Croxall""",Marine Ornithology,NA,NA,NA,http://www.marineornithology.org/PDF/25/25_8.pdf,1997,"</sub>author [1] ""Eric J. Woehler"" ""J. P. Croxall""    </sub>journal [1] ""Marine Ornithology""  </sub>number [1] ""1""  </sub>pages [1] ""43--66""  </sub>title [1] ""{The status and trends of Antarctic and sub-Antarctic seabirds}""  </sub>volume [1] ""25""  </sub>year [1] ""1997""  </sub>`bdsk-url-1` [1] ""http://www.marineornithology.org/PDF/25/25_8.pdf""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""woehler1997status"" attr( ""dateobj"") [1] ""1997-01-01 CST"""
3779,Watson Peninsula (west coast),WPWC,48.2,-44.551,-60.675,chinstrap penguin,28,12,1983,1983,2750,4,nests,ground,article,NA,A survey of penguin breeding populations at the South Orkey Islands,NA,"Sally Poncet ""J&eacute;r&ocirc;me Poncet""",British Antarctic Survey Bulletin,NA,NA,NA,NA,1985,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""71--81""  </sub>title [1] ""{A survey of penguin breeding populations at the South Orkey Islands}""  </sub>volume [1] ""68""  </sub>year [1] ""1985""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1985survey"" attr( ""dateobj"") [1] ""1985-01-01 CST"""
3780,West of Saddleback Point (Penguin Island),WSAD,48.1,-54.963,-61.106,chinstrap penguin,16,2,1971,1970,1000,3,nests,ground,Book,NA,The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea,Cambridge United Kingdom,"J. P. Croxall ""E. D. Kirkwood"" </sub>isbn",British Antarctic Survey,NA,NA,NA,NA,1979,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
3781,West of Saddleback Point (Penguin Island),WSAD,48.1,-54.963,-61.106,chinstrap penguin,17,1,2020,2019,2354,1,nests,uav,article,NA,Fifty-year change in penguin abundance on Elephant Island South Shetland Islands Antarctica: Results of the 2019--20 census,NA,"Noah Strycker ""Alex Borowicz"" ""Michael Wethington"" ""Steve Forrest"" ""Vikrant Shah"" ""Yang Liu"" [7] ""Hanumant Singh"" ""Heather J. Lynch""",Polar Biology,10.1007/s00300-020-02774-4,NA,NA,http://dx.doi.org/10.1007/s00300-020-02774-4,2020,"</sub>author [1] ""Noah Strycker""      ""Alex Borowicz""      ""Michael Wethington"" ""Steve Forrest""      ""Vikrant Shah""       ""Yang Liu""           [7] ""Hanumant Singh""     ""Heather J. Lynch""    </sub>doi [1] ""10.1007/s00300-020-02774-4""  </sub>journal [1] ""Polar Biology""  </sub>pages [1] ""45--56""  </sub>title [1] ""{Fifty-year change in penguin abundance on Elephant Island  South Shetland Islands  Antarctica: Results of the 2019--20 census}""  </sub>volume [1] ""44""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-020-02774-4""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020fifty-year"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
3782,West of Tay Head,WTAY,48.1,-55.643,-63.334,adelie penguin,2,2,2022,2021,3500,4,chicks,offshore vessel,Dataset - Unpublished,NA,Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset,NA,Heather J. Lynch,NA,NA,NA,NA,NA,2022,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchunpublished"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
3783,Yalour Islands,YALO,48.1,-64.156,-65.239,adelie penguin,24,11,1954,1954,25000,4,adults,NA,Book,NA,The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea,Cambridge United Kingdom,"J. P. Croxall ""E. D. Kirkwood"" </sub>isbn",British Antarctic Survey,NA,NA,NA,NA,1979,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
3784,Yalour Islands,YALO,48.1,-64.156,-65.239,adelie penguin,5,12,1958,1958,10400,3,nests,NA,Book,NA,The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea,Cambridge United Kingdom,"J. P. Croxall ""E. D. Kirkwood"" </sub>isbn",British Antarctic Survey,NA,NA,NA,NA,1979,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
3785,Yalour Islands,YALO,48.1,-64.156,-65.239,adelie penguin,10,12,1982,1982,5865,1,nests,ground,article,NA,Censuses of penguin populations of the Antarctic Peninsula 1983-1987,NA,"Sally Poncet ""J&eacute;r&ocirc;me Poncet""",British Antarctic Survey Bulletin,NA,NA,NA,NA,1987,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""109--129""  </sub>title [1] ""{Censuses of penguin populations of the Antarctic Peninsula 1983-1987}""  </sub>volume [1] ""77""  </sub>year [1] ""1987""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1987censuses"" attr( ""dateobj"") [1] ""1987-01-01 CST"""
3786,Yalour Islands,YALO,48.1,-64.156,-65.239,adelie penguin,27,1,2004,2003,4249,1,nests,ground,article,NA,Antarctic Site Inventory breeding bird survey data 1994-2013: Ecological Archives E094-243,NA,"Heather J. Lynch ""Ron Naveen"" ""Paula Casanovas""",Ecology,10.1890/13-1108.1,NA,NA,http://dx.doi.org/10.1890/13-1108.1,2013,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
3787,Yalour Islands,YALO,48.1,-64.156,-65.239,adelie penguin,27,1,2004,2003,5558,1,chicks,ground,article,NA,Antarctic Site Inventory breeding bird survey data 1994-2013: Ecological Archives E094-243,NA,"Heather J. Lynch ""Ron Naveen"" ""Paula Casanovas""",Ecology,10.1890/13-1108.1,NA,NA,http://dx.doi.org/10.1890/13-1108.1,2013,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
